P ID,Product ID,
3653,226608,1
3654,226606,1
3655,226599,1
3656,226598,1
3657,226596,1
3658,226595,1
3659,226605,1
3660,226589,1
3661,226587,1
3662,226697,1
3663,226585,1
3664,226584,1
3665,226580,1
3666,226578,1
3667,226577,1
3668,226695,1
3669,226694,1
3670,226689,1
3671,226566,1
3672,226687,1
3673,226562,1
3674,226669,1
3675,226488,1
3676,226500,1
3677,226668,1
3678,226487,1
3679,226486,1
3680,226551,1
3681,226679,1
3682,226550,1
3683,226549,1
3684,91357,1
3685,226548,1
3686,226547,1
3687,226535,1
3688,226684,1
3689,226559,1
3690,226683,1
3691,226546,1
3692,226557,1
3693,226558,1
3694,226556,1
3695,83181,1
3696,226681,1
3697,226680,1
3698,226545,1
3699,226543,1
3700,226542,1
3701,109570,1
3702,226540,1
3703,226553,1
3704,226536,1
3705,226544,1
3706,226541,1
3707,226532,1
3708,226529,1
3709,226524,1
3710,6238,1
3711,226521,1
3712,6235,1
3713,226518,1
3714,6230,1
3715,226513,1
3716,6219,1
3717,226502,1
3718,6227,1
3719,226510,1
3720,6224,1
3721,226507,1
3722,6215,1
3723,226677,1
3724,6210,1
3725,226672,1
3726,226533,1
3727,6203,1
3728,226491,1
3729,6202,1
3730,226485,1
3731,6197,1
3732,226480,1
3733,226531,1
3734,226530,1
3735,226528,1
3736,226527,1
3737,6239,1
3738,226522,1
3739,6237,1
3740,226520,1
3741,6236,1
3742,226519,1
3743,6234,1
3744,226517,1
3745,6233,1
3746,226516,1
3747,226682,1
3748,226555,1
3749,226554,1
3750,226552,1
3751,226539,1
3752,226538,1
3753,226537,1
3754,226526,1
3755,226525,1
3756,6240,1
3757,226523,1
3758,6232,1
3759,226515,1
3760,6231,1
3761,226514,1
3762,6221,1
3763,226504,1
3764,6212,1
3765,226674,1
3766,6199,1
3767,226482,1
3768,6229,1
3769,226512,1
3770,6218,1
3771,226499,1
3772,6209,1
3773,226497,1
3774,6208,1
3775,226496,1
3776,6216,1
3777,226678,1
3778,6214,1
3779,226676,1
3780,6207,1
3781,226495,1
3782,6201,1
3783,226484,1
3784,6228,1
3785,226511,1
3786,6226,1
3787,226509,1
3788,6225,1
3789,226508,1
3790,6223,1
3791,226506,1
3792,6222,1
3793,226505,1
3794,6220,1
3795,226503,1
3796,6213,1
3797,226675,1
3798,6211,1
3799,226673,1
3800,6206,1
3801,226494,1
3802,6204,1
3803,226492,1
3804,6217,1
3805,226498,1
3806,226534,1
3807,6205,1
3808,226493,1
3809,6200,1
3810,226483,1
3811,6198,1
3812,226481,1
3813,226622,1
3814,226621,1
3815,226710,1
3816,226706,1
3817,226639,1
3818,226701,1
3819,226629,1
3820,226623,1
3821,226617,1
3822,226711,1
3823,226650,1
3824,226707,1
3825,226640,1
3826,226651,1
3827,226708,1
3828,226641,1
3829,226634,1
3830,226633,1
3831,226632,1
3832,226630,1
3833,226654,1
3834,226628,1
3835,226627,1
3836,226625,1
3837,226619,1
3838,226635,1
3839,226653,1
3840,226713,1
3841,226652,1
3842,226712,1
3843,226709,1
3844,226649,1
3845,72408,1
3846,226648,1
3847,226647,1
3848,226646,1
3849,226645,1
3850,226644,1
3851,226643,1
3852,226705,1
3853,226642,1
3854,226704,1
3855,226638,1
3856,226703,1
3857,226637,1
3858,226636,1
3859,226702,1
3860,226631,1
3861,226700,1
3862,226626,1
3863,226624,1
3864,226620,1
3865,226618,1
3866,257673,1
3867,257670,1
3868,257671,1
3869,226658,1
3870,226656,1
3871,226657,1
3872,226659,1
3873,226655,1
3874,226660,1
3875,5762,1
3876,20489,1
3877,20488,1
3878,5761,1
3879,5754,1
3880,213382,1
3881,226449,1
3882,226466,1
3883,226465,1
3884,226464,1
3885,226463,1
3886,226469,1
3887,226462,1
3888,226461,1
3889,226460,1
3890,226459,1
3891,226458,1
3892,226468,1
3893,226457,1
3894,226456,1
3895,226454,1
3896,226453,1
3897,226452,1
3898,226451,1
3899,226450,1
3900,226467,1
3901,226447,1
3902,226446,1
3903,226445,1
3904,226444,1
3905,226443,1
3906,226720,1
3907,226470,1
3908,213378,1
3909,284323,1
3910,284322,1
3911,275726,1
3912,284329,1
3913,284316,1
3914,284330,1
3915,284319,1
3916,284331,1
3917,284320,1
3918,284321,1
3919,185564,1
3920,237133,1
3921,284332,1
3922,284324,1
3923,284328,1
3924,284318,1
3925,284327,1
3926,284317,1
3927,300183,1
3928,300241,1
3929,300242,1
3930,300243,1
3931,300244,1
3932,300245,1
3933,299857,1
3934,300445,1
3935,300446,1
3936,300447,1
3937,300448,1
3938,300449,1
3939,300450,1
3940,300451,1
3941,300452,1
3942,300453,1
3943,300454,1
3944,300455,1
3945,300456,1
3946,300457,1
3947,300458,1
3948,300459,1
3949,300460,1
3950,300461,1
3951,300462,1
3952,300463,1
3953,300464,1
3954,300465,1
3955,300466,1
3956,300467,1
3957,300468,1
3958,252507,1
3959,242709,1
3960,242708,1
3961,237380,1
3962,300824,1
3963,300825,1
3964,300827,1
3965,300828,1
3966,300829,1
3967,300830,1
3968,300831,1
3969,300832,1
3970,300833,1
3971,300834,1
3972,300835,1
3973,300836,1
3974,300837,1
3975,300907,1
3976,236346,1
3977,236347,1
3978,236349,1
3979,236350,1
3980,236351,1
3981,236352,1
3982,236354,1
3983,236356,1
3984,236357,1
3985,236358,1
3986,236359,1
3987,236360,1
3988,236361,1
3989,236362,1
3990,236363,1
3991,236364,1
3992,236365,1
3993,236366,1
3994,236367,1
3995,236368,1
3996,236369,1
3997,300941,1
3998,300967,1
3999,301051,1
4000,301080,1
4001,301081,1
4002,301082,1
4003,301083,1
4004,301084,1
4005,301085,1
4006,227961,1
4007,227962,1
4008,227960,1
4009,227958,1
4010,227957,1
4011,227971,1
4012,227969,1
4013,227968,1
4014,227967,1
4015,227966,1
4016,227965,1
4017,227963,1
4018,301183,1
4019,301200,1
4020,301201,1
4021,6589,1
4022,6590,1
4023,21586,1
4024,21585,1
4025,91323,1
4026,91325,1
4027,91326,1
4028,91327,1
4029,91328,1
4030,91329,1
4031,91330,1
4032,91331,1
4033,91332,1
4034,91333,1
4035,91334,1
4036,91335,1
4037,91336,1
4038,91337,1
4039,91338,1
4040,91339,1
4041,91340,1
4042,91341,1
4043,91342,1
4044,91343,1
4045,91344,1
4046,91345,1
4047,91346,1
4048,91347,1
4049,91348,1
4050,91349,1
4051,91350,1
4052,91351,1
4053,91352,1
4054,91353,1
4055,91354,1
4056,91355,1
4057,91356,1
4058,91437,1
4059,181281,1
4060,181282,1
4061,181283,1
4062,181284,1
4063,226221,1
4064,226222,1
4065,226223,1
4066,226224,1
4067,226225,1
4068,237406,1
4069,237407,1
4070,237408,1
4071,301408,1
4072,301414,1
4073,301415,1
4074,301416,1
4075,301563,1
4076,301804,1
4077,301805,1
4078,301806,1
4079,301807,1
4080,301808,1
4081,301809,1
4082,301810,1
4083,6669,1
4084,6553,1
4085,6552,1
4086,6551,1
4087,80684,1
4088,80683,1
4089,80682,1
4090,80681,1
4091,80680,1
4092,80679,1
4093,80678,1
4094,80677,1
4095,80676,1
4096,80675,1
4097,80685,1
4098,80686,1
4099,80687,1
4100,80688,1
4101,80689,1
4102,80690,1
4103,80691,1
4104,80692,1
4105,80694,1
4106,80703,1
4107,80702,1
4108,80701,1
4109,80700,1
4110,80699,1
4111,80698,1
4112,80697,1
4113,80696,1
4114,80695,1
4115,80705,1
4116,80706,1
4117,80707,1
4118,80708,1
4119,80709,1
4120,80710,1
4121,80711,1
4122,80712,1
4123,80713,1
4124,80714,1
4125,80715,1
4126,80716,1
4127,80717,1
4128,80718,1
4129,80719,1
4130,80720,1
4131,80721,1
4132,80722,1
4133,80723,1
4134,80724,1
4135,80726,1
4136,80727,1
4137,80728,1
4138,80729,1
4139,80730,1
4140,80731,1
4141,80732,1
4142,80733,1
4143,80734,1
4144,80735,1
4145,80736,1
4146,80737,1
4147,80738,1
4148,80739,1
4149,80740,1
4150,80741,1
4151,80742,1
4152,81090,1
4153,81091,1
4154,81092,1
4155,81093,1
4156,81094,1
4157,81095,1
4158,81096,1
4159,81097,1
4160,81098,1
4161,81099,1
4162,81100,1
4163,82504,1
4164,82598,1
4165,82599,1
4166,82600,1
4167,82606,1
4168,82605,1
4169,82604,1
4170,82601,1
4171,82602,1
4172,82603,1
4173,258397,1
4174,301956,1
4175,301957,1
4176,82607,1
4177,82608,1
4178,82609,1
4179,82611,1
4180,82610,1
4181,82612,1
4182,82622,1
4183,82621,1
4184,82620,1
4185,82619,1
4186,82613,1
4187,82616,1
4188,82617,1
4189,82618,1
4190,82614,1
4191,82615,1
4192,302110,1
4193,302111,1
4194,302114,1
4195,302231,1
4196,302232,1
4197,302233,1
4198,302234,1
4199,302235,1
4200,302236,1
4201,302237,1
4202,302238,1
4203,302239,1
4204,302240,1
4205,302241,1
4206,302242,1
4207,302243,1
4208,302244,1
4209,302246,1
4210,302247,1
4211,302248,1
4212,302249,1
4213,302251,1
4214,302252,1
4215,302253,1
4216,302254,1
4217,302255,1
4218,302256,1
4219,302257,1
4220,302258,1
4221,302259,1
4222,302260,1
4223,302261,1
4224,302262,1
4225,302397,1
4226,302398,1
4227,302399,1
4228,302400,1
4229,20758,1
4230,20716,1
4231,96656,1
4232,20733,1
4233,20757,1
4234,20717,1
4235,20712,1
4236,20709,1
4237,20708,1
4238,20764,1
4239,20761,1
4240,20762,1
4241,20763,1
4242,20704,1
4243,20715,1
4244,20750,1
4245,20731,1
4246,20706,1
4247,20705,1
4248,20711,1
4249,20710,1
4250,20707,1
4251,20759,1
4252,20760,1
4253,20714,1
4254,20734,1
4255,20701,1
4256,20749,1
4257,20713,1
4258,20702,1
4259,20703,1
4260,20732,1
4261,6580,1
4262,6585,1
4263,6579,1
4264,302551,1
4265,302552,1
4266,302560,1
4267,302561,1
4268,302564,1
4269,276796,1
4270,276591,1
4271,276590,1
4272,276589,1
4273,276588,1
4274,276797,1
4275,276798,1
4276,276801,1
4277,276799,1
4278,276812,1
4279,276802,1
4280,276800,1
4281,277039,1
4282,277040,1
4283,277041,1
4284,277042,1
4285,277043,1
4286,277044,1
4287,277045,1
4288,277046,1
4289,277050,1
4290,277051,1
4291,276813,1
4292,277174,1
4293,277173,1
4294,277172,1
4295,277201,1
4296,277200,1
4297,277199,1
4298,277198,1
4299,302848,1
4300,277196,1
4301,277195,1
4302,302890,1
4303,302891,1
4304,302892,1
4305,302893,1
4306,302894,1
4307,302895,1
4308,302896,1
4309,302897,1
4310,302898,1
4311,302899,1
4312,302900,1
4313,302902,1
4314,302903,1
4315,302904,1
4316,302905,1
4317,303044,1
4318,303045,1
4319,303046,1
4320,303047,1
4321,303048,1
4322,303049,1
4323,303050,1
4324,303051,1
4325,303052,1
4326,303053,1
4327,303054,1
4328,303055,1
4329,303056,1
4330,303057,1
4331,12730,1
4332,7736,1
4333,237707,1
4334,12745,1
4335,12746,1
4336,60687,1
4337,303214,1
4338,303215,1
4339,303216,1
4340,303217,1
4341,303218,1
4342,303220,1
4343,303221,1
4344,303222,1
4345,303223,1
4346,303224,1
4347,303225,1
4348,303226,1
4349,303227,1
4350,303228,1
4351,303229,1
4352,303230,1
4353,303231,1
4354,303058,1
4355,303492,1
4356,303494,1
4357,303495,1
4358,303496,1
4359,303497,1
4360,303498,1
4361,303499,1
4362,303500,1
4363,303501,1
4364,303502,1
4365,303503,1
4366,303504,1
4367,303505,1
4368,303506,1
4369,303507,1
4370,303508,1
4371,303509,1
4372,303510,1
4373,303511,1
4374,303513,1
4375,303650,1
4376,303651,1
4377,303652,1
4378,303653,1
4379,303654,1
4380,303655,1
4381,303656,1
4382,303657,1
4383,303663,1
4384,303664,1
4385,303665,1
4386,50990,1
4387,50988,1
4388,50987,1
4389,6360,1
4390,87891,1
4391,87885,1
4392,87884,1
4393,87883,1
4394,87882,1
4395,87881,1
4396,87880,1
4397,87879,1
4398,87878,1
4399,87877,1
4400,20493,1
4401,6359,1
4402,20492,1
4403,20491,1
4404,6361,1
4405,97561,1
4406,97560,1
4407,97562,1
4408,200616,1
4409,29998,1
4410,36202,1
4411,30445,1
4412,29997,1
4413,1871,1
4414,227970,1
4415,29996,1
4416,36201,1
4417,30444,1
4418,29995,1
4419,1874,1
4420,1870,1
4421,29975,1
4422,1873,1
4423,36204,1
4424,30447,1
4425,20494,1
4426,29992,1
4427,29994,1
4428,36203,1
4429,30446,1
4430,29993,1
4431,1872,1
4432,1869,1
4433,12706,1
4434,12698,1
4435,12720,1
4436,12719,1
4437,23405,1
4438,12709,1
4439,12708,1
4440,12729,1
4441,12726,1
4442,12728,1
4443,12727,1
4444,1844,1
4445,368,1
4446,367,1
4447,366,1
4448,384,1
4449,237343,1
4450,237704,1
4451,237705,1
4452,237706,1
4453,226295,1
4454,226296,1
4455,226297,1
4456,226298,1
4457,226299,1
4458,226300,1
4459,226288,1
4460,226287,1
4461,226286,1
4462,226294,1
4463,226293,1
4464,226292,1
4465,226291,1
4466,226290,1
4467,226289,1
4468,226285,1
4469,229630,1
4470,226282,1
4471,131405,1
4472,226284,1
4473,84503,1
4474,226283,1
4475,93658,1
4476,56297,1
4477,56296,1
4478,93657,1
4479,8003,1
4480,60693,1
4481,93656,1
4482,60685,1
4483,55841,1
4484,60684,1
4485,60681,1
4486,409,1
4487,376,1
4488,50040,1
4489,50034,1
4490,50033,1
4491,60691,1
4492,50031,1
4493,50032,1
4494,23407,1
4495,229742,1
4496,12722,1
4497,50093,1
4498,60690,1
4499,12739,1
4500,12738,1
4501,12704,1
4502,50046,1
4503,6592,1
4504,12718,1
4505,7634,1
4506,60688,1
4507,60689,1
4508,12696,1
4509,17149,1
4510,12699,1
4511,23406,1
4512,12712,1
4513,6402,1
4514,6462,1
4515,12710,1
4516,6403,1
4517,12702,1
4518,365,1
4519,12740,1
4520,23404,1
4521,12701,1
4522,12715,1
4523,403,1
4524,404,1
4525,402,1
4526,401,1
4527,400,1
4528,12723,1
4529,395,1
4530,12703,1
4531,414,1
4532,411,1
4533,382,1
4534,302901,1
4535,229749,1
4536,229744,1
4537,304087,1
4538,304088,1
4539,304089,1
4540,304428,1
4541,304430,1
4542,304431,1
4543,304432,1
4544,304433,1
4545,304434,1
4546,304435,1
4547,304436,1
4548,108648,1
4549,304439,1
4550,304812,1
4551,305127,1
4552,305652,1
4553,305661,1
4554,305663,1
4555,305746,1
4556,305747,1
4557,305775,1
4558,305782,1
4559,305783,1
4560,305784,1
4561,305785,1
4562,305786,1
4563,230337,1
4564,305787,1
4565,305788,1
4566,305789,1
4567,305790,1
4568,305791,1
4569,305792,1
4570,305793,1
4571,305794,1
4572,305795,1
4573,305797,1
4574,305798,1
4575,305799,1
4576,305800,1
4577,305801,1
4578,6939,1
4579,6924,1
4580,6923,1
4581,6922,1
4582,6928,1
4583,6927,1
4584,3261,1
4585,6932,1
4586,6930,1
4587,6468,1
4588,6936,1
4589,6937,1
4590,6476,1
4591,6915,1
4592,6470,1
4593,6916,1
4594,6914,1
4595,8137,1
4596,242780,1
4597,306060,1
4598,13232,1
4599,23409,1
4600,306061,1
4601,13235,1
4602,58111,1
4603,79709,1
4604,79708,1
4605,79707,1
4606,79706,1
4607,79705,1
4608,58113,1
4609,306062,1
4610,58307,1
4611,13239,1
4612,305667,1
4613,306077,1
4614,306078,1
4615,306079,1
4616,306081,1
4617,306080,1
4618,306082,1
4619,306083,1
4620,306084,1
4621,306252,1
4622,306262,1
4623,306263,1
4624,306264,1
4625,306266,1
4626,306267,1
4627,306268,1
4628,306533,1
4629,306534,1
4630,306535,1
4631,306536,1
4632,306537,1
4633,306538,1
4634,306539,1
4635,306540,1
4636,306541,1
4637,306542,1
4638,306543,1
4639,306544,1
4640,306545,1
4641,306546,1
4642,306547,1
4643,306548,1
4644,306549,1
4645,306550,1
4646,306552,1
4647,306553,1
4648,306554,1
4649,306555,1
4650,306556,1
4651,306557,1
4652,306558,1
4653,28171,1
4654,28175,1
4655,28170,1
4656,28966,1
4657,28176,1
4658,42450,1
4659,28957,1
4660,28952,1
4661,8437,1
4662,8438,1
4663,8439,1
4664,8440,1
4665,8469,1
4666,8473,1
4667,8472,1
4668,8471,1
4669,8470,1
4670,8491,1
4671,8487,1
4672,8486,1
4673,8485,1
4674,8484,1
4675,8483,1
4676,8482,1
4677,8480,1
4678,28161,1
4679,28159,1
4680,28155,1
4681,28154,1
4682,28153,1
4683,28152,1
4684,28151,1
4685,28150,1
4686,28149,1
4687,28148,1
4688,28147,1
4689,28146,1
4690,28142,1
4691,28141,1
4692,28139,1
4693,28138,1
4694,28133,1
4695,8495,1
4696,8494,1
4697,8493,1
4699,275193,1
4700,275178,1
4701,275179,1
4702,275180,1
4703,275192,1
4704,275181,1
4705,41904,1
4706,275182,1
4707,275183,1
4708,275184,1
4709,275190,1
4710,275185,1
4711,275191,1
4712,275186,1
4713,13240,1
4714,13155,1
4715,13156,1
4716,13160,1
4717,306724,1
4718,13161,1
4719,306725,1
4720,13163,1
4721,13162,1
4722,58309,1
4723,288461,1
4724,58310,1
4725,13164,1
4726,58311,1
4727,58312,1
4728,13165,1
4729,306765,1
4730,306766,1
4731,306937,1
4732,228001,1
4733,727,1
4734,898,1
4735,901,1
4736,906,1
4737,941,1
4738,944,1
4739,945,1
4740,948,1
4741,1003,1
4742,1004,1
4743,1005,1
4744,1022,1
4745,1025,1
4746,1026,1
4747,1047,1
4748,1048,1
4749,1049,1
4750,1065,1
4751,1066,1
4752,1165,1
4753,1166,1
4754,1181,1
4755,1182,1
4756,1183,1
4757,1195,1
4758,1197,1
4759,1198,1
4760,1199,1
4761,1200,1
4762,1201,1
4763,1227,1
4764,1236,1
4765,1316,1
4766,1346,1
4767,1676,1
4768,8059,1
4769,8060,1
4770,8205,1
4771,8206,1
4772,8207,1
4773,8405,1
4774,8406,1
4775,8525,1
4776,8617,1
4777,8620,1
4778,8623,1
4779,8629,1
4780,17787,1
4781,24324,1
4782,24401,1
4783,51162,1
4784,80667,1
4785,84071,1
4786,225888,1
4787,226275,1
4788,226276,1
4789,227400,1
4790,227401,1
4791,227403,1
4792,227404,1
4793,227405,1
4794,227407,1
4795,227408,1
4796,227411,1
4797,227412,1
4798,227413,1
4799,227414,1
4800,227415,1
4801,227416,1
4802,227417,1
4803,227418,1
4804,227419,1
4805,227420,1
4806,227421,1
4807,227423,1
4808,227424,1
4809,227425,1
4810,227426,1
4811,227427,1
4812,227430,1
4813,227431,1
4814,227433,1
4815,227435,1
4816,227436,1
4817,227438,1
4818,227439,1
4819,227440,1
4820,227442,1
4821,227443,1
4822,227444,1
4823,227448,1
4824,227449,1
4825,227451,1
4826,227452,1
4827,227457,1
4828,227458,1
4829,227459,1
4830,227460,1
4831,227462,1
4832,227463,1
4833,227465,1
4834,227466,1
4835,227467,1
4836,227468,1
4837,227469,1
4838,227473,1
4839,227474,1
4840,227475,1
4841,227476,1
4842,227477,1
4843,227478,1
4844,227479,1
4845,227480,1
4846,227481,1
4847,227483,1
4848,227484,1
4849,227485,1
4850,227487,1
4851,227489,1
4852,227491,1
4853,227493,1
4854,227494,1
4855,227496,1
4856,227497,1
4857,227498,1
4858,227499,1
4859,227500,1
4860,227503,1
4861,227504,1
4862,227505,1
4863,227506,1
4864,227508,1
4865,227509,1
4866,227510,1
4867,227512,1
4868,227514,1
4869,227517,1
4870,227518,1
4871,227519,1
4872,227520,1
4873,227521,1
4874,227524,1
4875,227525,1
4876,227526,1
4877,227527,1
4878,227528,1
4879,227529,1
4880,227531,1
4881,227532,1
4882,227534,1
4883,227535,1
4884,227538,1
4885,227541,1
4886,227542,1
4887,227543,1
4888,227544,1
4889,227550,1
4890,227552,1
4891,227555,1
4892,227556,1
4893,227557,1
4894,227558,1
4895,227559,1
4896,227560,1
4897,227562,1
4898,227563,1
4899,227564,1
4900,227565,1
4901,227566,1
4902,227569,1
4903,227570,1
4904,227572,1
4905,227574,1
4906,227575,1
4907,227577,1
4908,227579,1
4909,227582,1
4910,227583,1
4911,227586,1
4912,227587,1
4913,227588,1
4914,227589,1
4915,227590,1
4916,227591,1
4917,227592,1
4918,227593,1
4919,227595,1
4920,227597,1
4921,227598,1
4922,227599,1
4923,227600,1
4924,227601,1
4925,227603,1
4926,227604,1
4927,227605,1
4928,227647,1
4929,227695,1
4930,228000,1
4931,228002,1
4932,228003,1
4933,228004,1
4934,228005,1
4935,228006,1
4936,228121,1
4937,228125,1
4938,228150,1
4939,228151,1
4940,228152,1
4941,228153,1
4942,228154,1
4943,228155,1
4944,228156,1
4945,228157,1
4946,228158,1
4947,228159,1
4948,228160,1
4949,228161,1
4950,228162,1
4951,228286,1
4952,228363,1
4953,228364,1
4954,228365,1
4955,228366,1
4956,228399,1
4957,228401,1
4958,228402,1
4959,228403,1
4960,228404,1
4961,228405,1
4962,228406,1
4963,228407,1
4964,228408,1
4965,228409,1
4966,228410,1
4967,307260,1
4968,307261,1
4969,307262,1
4970,307263,1
4971,307264,1
4972,307265,1
4973,307266,1
4974,307267,1
4975,307268,1
4976,227686,1
4977,227685,1
4978,227684,1
4979,227691,1
4980,227690,1
4981,227689,1
4982,227688,1
4983,227687,1
4984,227683,1
4985,227681,1
4986,227680,1
4987,227679,1
4988,227678,1
4989,6697,1
4990,6696,1
4991,6689,1
4992,227677,1
4993,6692,1
4994,6695,1
4995,227672,1
4996,227670,1
4997,83860,1
4998,227671,1
4999,83861,1
5000,83859,1
5001,227666,1
5002,227673,1
5003,84062,1
5004,6683,1
5005,227667,1
5006,227668,1
5007,227669,1
5008,83858,1
5009,227674,1
5010,6685,1
5011,6694,1
5012,227675,1
5013,227676,1
5014,6691,1
5015,227682,1
5016,6688,1
5017,306939,1
5018,307405,1
5019,307406,1
5020,307407,1
5021,200491,1
5022,55421,1
5023,55422,1
5024,55423,1
5025,55417,1
5026,55424,1
5027,55455,1
5028,55456,1
5029,55457,1
5030,55453,1
5031,55458,1
5032,55454,1
5033,55472,1
5034,55473,1
5035,55470,1
5036,55431,1
5037,55437,1
5038,55432,1
5039,55442,1
5040,55441,1
5041,55438,1
5042,55447,1
5043,55449,1
5044,55450,1
5045,23495,1
5046,23490,1
5047,23496,1
5048,307408,1
5049,307409,1
5050,307410,1
5051,307411,1
5052,307412,1
5053,307413,1
5054,307414,1
5055,307415,1
5056,307416,1
5057,307417,1
5058,307418,1
5059,308321,1
5060,84562,1
5061,277053,1
5062,84559,1
5063,257733,1
5064,84560,1
5065,229820,1
5066,86229,1
5067,84561,1
5068,275324,1
5069,275327,1
5070,275325,1
5071,84733,1
5072,84734,1
5073,275326,1
5074,84727,1
5075,84728,1
5076,106315,1
5077,84717,1
5078,107458,1
5079,109908,1
5080,109911,1
5081,84719,1
5082,84720,1
5083,275319,1
5084,109913,1
5085,275318,1
5086,275323,1
5087,275316,1
5088,84725,1
5089,277052,1
5090,275317,1
5091,84726,1
5092,84730,1
5093,84731,1
5094,109902,1
5095,109903,1
5096,275322,1
5097,275321,1
5098,109904,1
5099,275320,1
5100,106314,1
5101,107457,1
5102,84718,1
5103,106311,1
5104,106310,1
5105,6603,1
5106,102201,1
5107,308685,1
5108,308686,1
5109,102204,1
5110,308687,1
5111,308688,1
5112,8039,1
5113,308689,1
5114,308690,1
5115,308691,1
5116,308692,1
5117,308693,1
5118,308694,1
5119,308757,1
5120,25533,1
5121,25534,1
5122,25535,1
5123,55857,1
5124,55858,1
5125,55859,1
5126,308769,1
5127,308770,1
5128,308771,1
5129,308772,1
5130,308773,1
5131,308774,1
5132,228999,1
5133,229561,1
5134,229000,1
5135,275869,1
5136,275868,1
5137,309057,1
5138,309058,1
5139,309059,1
5140,309060,1
5141,309061,1
5142,309062,1
5143,309063,1
5144,309064,1
5145,309065,1
5146,309066,1
5147,309209,1
5148,84550,1
5149,227258,1
5150,55451,1
5151,227251,1
5152,227242,1
5153,227243,1
5154,227270,1
5155,227250,1
5156,227269,1
5157,227266,1
5158,227265,1
5159,227267,1
5160,227249,1
5161,227264,1
5162,227268,1
5163,227248,1
5164,227271,1
5165,227274,1
5166,227272,1
5167,227273,1
5168,309067,1
5169,309358,1
5170,309359,1
5171,309362,1
5172,309363,1
5173,309364,1
5174,309365,1
5175,309366,1
5176,309367,1
5177,309368,1
5178,309369,1
5179,309370,1
5180,309371,1
5181,309372,1
5182,309373,1
5183,309374,1
5184,309375,1
5185,309376,1
5186,309377,1
5187,309378,1
5188,309379,1
5189,309380,1
5190,309381,1
5191,309382,1
5192,309383,1
5193,309384,1
5194,309385,1
5195,309386,1
5196,309387,1
5197,309388,1
5198,309389,1
5199,309390,1
5200,309391,1
5201,309392,1
5202,309393,1
5203,309394,1
5204,309395,1
5205,309396,1
5206,309397,1
5207,309398,1
5208,309399,1
5209,309400,1
5210,309401,1
5211,309402,1
5212,309403,1
5213,309404,1
5214,309405,1
5215,309406,1
5216,32309,1
5217,32308,1
5218,32321,1
5219,309911,1
5220,32315,1
5221,32314,1
5222,310051,1
5223,82642,1
5224,3802,1
5225,82643,1
5226,82644,1
5227,82645,1
5228,84555,1
5229,84553,1
5230,84554,1
5231,229239,1
5232,229240,1
5233,229241,1
5234,229242,1
5235,310059,1
5236,310487,1
5237,28173,1
5238,28180,1
5239,28953,1
5240,310491,1
5241,310492,1
5242,310493,1
5243,28971,1
5244,28992,1
5245,28995,1
5246,28997,1
5247,28998,1
5248,28994,1
5249,28991,1
5250,28989,1
5251,310494,1
5252,310495,1
5253,310496,1
5254,310497,1
5255,310498,1
5256,213374,1
5257,310499,1
5258,310500,1
5259,310501,1
5260,310502,1
5261,310503,1
5262,310504,1
5263,310505,1
5264,310526,1
5265,310527,1
5266,310528,1
5267,23633,1
5268,23634,1
5269,23635,1
5270,23636,1
5271,230293,1
5272,23639,1
5273,23638,1
5274,23637,1
5275,23631,1
5276,310674,1
5277,310708,1
5278,12946,1
5279,310709,1
5280,310710,1
5281,310960,1
5282,310961,1
5283,310962,1
5284,310963,1
5285,310964,1
5286,310965,1
5287,310967,1
5288,310968,1
5289,310969,1
5290,311103,1
5291,311387,1
5292,311484,1
5293,311510,1
5294,316778,1
5295,316779,1
5296,316780,1
5297,316781,1
5298,316782,1
5299,316783,1
5300,316986,1
5301,316987,1
5302,316988,1
5303,316989,1
5304,316990,1
5305,258581,1
5306,258599,1
5307,258582,1
5308,258583,1
5309,258584,1
5310,258579,1
5311,258585,1
5312,258586,1
5313,258588,1
5314,258580,1
5315,258589,1
5316,258587,1
5317,258598,1
5318,258590,1
5319,258591,1
5320,258595,1
5321,258596,1
5322,258592,1
5323,258597,1
5324,258593,1
5325,258594,1
5326,29003,1
5327,48085,1
5328,63379,1
5329,63382,1
5330,56325,1
5331,63373,1
5332,33150,1
5333,63381,1
5334,56321,1
5335,48078,1
5336,257691,1
5337,48074,1
5338,63378,1
5339,48104,1
5340,33156,1
5341,228474,1
5342,33155,1
5343,318336,1
5344,318337,1
5345,5756,1
5346,5753,1
5347,318339,1
5348,229221,1
5349,229227,1
5350,252529,1
5351,81059,1
5352,81066,1
5353,81073,1
5354,81080,1
5355,81060,1
5356,81067,1
5357,81074,1
5358,81081,1
5359,252522,1
5360,252523,1
5361,81058,1
5362,81065,1
5363,81072,1
5364,81079,1
5365,81057,1
5366,81064,1
5367,81078,1
5368,81071,1
5369,81063,1
5370,81056,1
5371,81076,1
5372,81070,1
5373,81062,1
5374,81055,1
5375,81075,1
5376,81069,1
5377,81061,1
5378,33323,1
5379,252517,1
5380,252519,1
5381,252520,1
5382,252521,1
5383,252524,1
5384,252525,1
5385,252526,1
5386,252527,1
5387,252528,1
5388,258667,1
5389,39622,1
5390,318343,1
5391,87315,1
5392,36391,1
5393,81149,1
5394,87321,1
5395,29004,1
5396,56320,1
5397,48084,1
5398,257690,1
5399,257688,1
5400,63380,1
5401,227198,1
5402,228476,1
5403,33145,1
5404,62049,1
